조회연월,거래년,거래월,거래일,시군구코드,시군구명,법정동,도로명,아파트명,거래금액(만원),전용면적(㎡),층,건축년도,거래일자,기준금리,주담대금리,CPI,주택매매가격지수,주택전세가격지수,아파트매매가격지수,현금통화,경제활동인구,경도,위도,최단지하철역,역거리,역도보시간,버스정류장수,병원거리,마트수,편의점수,공원개수,고속도로거리
202510,2025,11,30,10025,서대문구,남가좌동,증가로,DMC센트럴아이파크,,103.27,중층,2018,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.92029671,37.580618738,증산역 6호선,1015.0,14.5,0.0,211.0,5.0,24.0,21.0,867.0
202510,2025,11,30,10025,서대문구,남가좌동,증가로,DMC센트럴아이파크,,103.27,고층,2018,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.92029671,37.580618738,증산역 6호선,1015.0,14.5,0.0,211.0,5.0,24.0,21.0,867.0
202510,2025,11,30,10025,서대문구,남가좌동,증가로,DMC센트럴아이파크,,114.81,저층,2018,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.92029671,37.580618738,증산역 6호선,1015.0,14.5,0.0,211.0,5.0,24.0,21.0,867.0
202510,2025,11,30,10025,서대문구,남가좌동,증가로,DMC센트럴아이파크,,114.81,중층,2018,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.92029671,37.580618738,증산역 6호선,1015.0,14.5,0.0,211.0,5.0,24.0,21.0,867.0
202510,2025,11,30,10025,서대문구,남가좌동,증가로,DMC센트럴아이파크,,114.81,고층,2018,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.92029671,37.580618738,증산역 6호선,1015.0,14.5,0.0,211.0,5.0,24.0,21.0,867.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,59.95,저층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,59.95,중층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,59.95,고층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,84.94,저층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,84.94,중층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,84.94,고층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,114.87,저층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,114.87,중층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12072,서대문구,남가좌동,거북골로,DMC센트레빌,,114.87,고층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9156652,37.5759769,가좌역 경의중앙선,806.0,11.5,0.0,59.0,7.0,13.0,16.0,755.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,59.96,저층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,59.96,중층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,59.96,고층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,84.93,저층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,84.93,중층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,84.93,고층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,114.93,저층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,114.93,중층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,12013,서대문구,북가좌동,거북골로14길,DMC아이파크,,114.93,고층,2009,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9141298,37.5757029,가좌역 경의중앙선,774.0,11.1,0.0,18.0,7.0,12.0,18.0,871.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,59.62,저층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,59.62,중층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,59.62,고층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,72.9,저층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,72.9,중층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,72.9,고층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,84.85,저층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,84.85,중층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,10025,서대문구,남가좌동,거북골로,DMC에코자이,,84.85,고층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.918137,37.576911,가좌역 경의중앙선,953.0,13.6,0.0,157.0,7.0,17.0,21.0,624.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,59.91,저층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,59.91,중층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,59.91,고층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,84.82,저층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,84.82,중층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,84.82,고층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,114.98,저층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,114.98,중층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,12294,은평구,증산동,증산로3길,DMC우방,,114.98,고층,2000,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9029992,37.5818742,디지털미디어시티역 경의중앙선,536.0,7.7,5.0,256.0,2.0,7.0,14.0,1961.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,59.86,저층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,59.86,중층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,59.86,고층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,74.81,저층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,74.81,중층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,74.81,고층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,84.96,저층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,84.96,중층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,10023,은평구,수색동,은평터널로,DMC파인시티자이,,84.96,고층,2023,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8960815,37.5835982,수색역 경의중앙선,305.0,4.4,2.0,56.0,3.0,9.0,11.0,2357.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,66.39,저층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,66.39,중층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,66.39,고층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,134.77,저층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,134.77,중층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,134.77,고층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,169.65,저층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,169.65,중층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,169.65,고층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,202.44,저층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,202.44,중층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,202.44,고층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,210.01,저층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,210.01,중층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,14003,용산구,이촌동,이촌로64길,LG한강자이,,210.01,고층,2003,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.9711068,37.5199669,이촌역 경의중앙선,346.0,4.9,2.0,67.0,2.0,8.0,31.0,191.0
202510,2025,11,30,15288,구로구,신도림동,경인로,SK VIEW,,84.98,저층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865014,37.5070085,신도림역 2호선,471.0,6.7,3.0,36.0,8.0,20.0,21.0,1020.0
202510,2025,11,30,15288,구로구,신도림동,경인로,SK VIEW,,84.98,중층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865014,37.5070085,신도림역 2호선,471.0,6.7,3.0,36.0,8.0,20.0,21.0,1020.0
202510,2025,11,30,15288,구로구,신도림동,경인로,SK VIEW,,84.98,고층,2006,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.8865014,37.5070085,신도림역 2호선,471.0,6.7,3.0,36.0,8.0,20.0,21.0,1020.0
202510,2025,11,30,10024,영등포구,문래동6가,선유서로,e편한세상 문래 에듀플라츠,,59.98,저층,2020,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.885457,37.520028,양평역 5호선,621.0,8.9,2.0,136.0,2.0,21.0,22.0,2073.0
202510,2025,11,30,10024,영등포구,문래동6가,선유서로,e편한세상 문래 에듀플라츠,,59.98,중층,2020,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.885457,37.520028,양평역 5호선,621.0,8.9,2.0,136.0,2.0,21.0,22.0,2073.0
202510,2025,11,30,10024,영등포구,문래동6가,선유서로,e편한세상 문래 에듀플라츠,,59.98,고층,2020,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.885457,37.520028,양평역 5호선,621.0,8.9,2.0,136.0,2.0,21.0,22.0,2073.0
202510,2025,11,30,10024,영등포구,문래동6가,선유서로,e편한세상 문래 에듀플라츠,,84.99,저층,2020,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.885457,37.520028,양평역 5호선,621.0,8.9,2.0,136.0,2.0,21.0,22.0,2073.0
202510,2025,11,30,10024,영등포구,문래동6가,선유서로,e편한세상 문래 에듀플라츠,,84.99,중층,2020,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.885457,37.520028,양평역 5호선,621.0,8.9,2.0,136.0,2.0,21.0,22.0,2073.0
202510,2025,11,30,10024,영등포구,문래동6가,선유서로,e편한세상 문래 에듀플라츠,,84.99,고층,2020,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.885457,37.520028,양평역 5호선,621.0,8.9,2.0,136.0,2.0,21.0,22.0,2073.0
202510,2025,11,30,10025,강서구,염창동,공항대로,e편한세상 염창,,55.03,저층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.870265346,37.54859928,염창역 9호선,444.0,6.3,2.0,198.0,7.0,24.0,17.0,916.0
202510,2025,11,30,10025,강서구,염창동,공항대로,e편한세상 염창,,55.03,중층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.870265346,37.54859928,염창역 9호선,444.0,6.3,2.0,198.0,7.0,24.0,17.0,916.0
202510,2025,11,30,10025,강서구,염창동,공항대로,e편한세상 염창,,55.03,고층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.870265346,37.54859928,염창역 9호선,444.0,6.3,2.0,198.0,7.0,24.0,17.0,916.0
202510,2025,11,30,10025,강서구,염창동,공항대로,e편한세상 염창,,59.93,저층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.870265346,37.54859928,염창역 9호선,444.0,6.3,2.0,198.0,7.0,24.0,17.0,916.0
202510,2025,11,30,10025,강서구,염창동,공항대로,e편한세상 염창,,59.93,중층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.870265346,37.54859928,염창역 9호선,444.0,6.3,2.0,198.0,7.0,24.0,17.0,916.0
202510,2025,11,30,10025,강서구,염창동,공항대로,e편한세상 염창,,59.93,고층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.870265346,37.54859928,염창역 9호선,444.0,6.3,2.0,198.0,7.0,24.0,17.0,916.0
202510,2025,11,30,10025,강서구,염창동,공항대로,e편한세상 염창,,74.3,저층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.870265346,37.54859928,염창역 9호선,444.0,6.3,2.0,198.0,7.0,24.0,17.0,916.0
202510,2025,11,30,10025,강서구,염창동,공항대로,e편한세상 염창,,74.3,중층,2019,2025-11-30,2.5,3.96,117.42,100.984,94.447,182.9,192246.6,29788,126.870265346,37.54859928,염창역 9호선,444.0,6.3,2.0,198.0,7.0,24.0,17.0,916.0
